"","avg_price_per_room","lead_time","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","agent","company","days_in_waiting_list","customer_type","required_car_parking_spaces","total_of_special_requests","arrival_date","arrival_date_num","near_christmas","near_new_years","historical_adr"
"5129",41.58,36,1,2,2,0,0,"bed_and_breakfast","deu","online_travel_agent","ta_to",0,0,0,"a","d",1,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5130",30.24,53,2,2,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","a",0,"kayla_ford","not_applicable",0,"transient",0,0,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5131",36.6,115,2,3,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"a","a",0,"orlando_abeyta","not_applicable",0,"transient",1,0,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5132",62,9,2,3,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"d","d",0,"alexander_drake","not_applicable",0,"transient",1,0,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5133",30.6,116,2,5,2,0,0,"bed_and_breakfast","nld","offline_travel_agent","ta_to",0,0,0,"a","a",0,"ramalaan_al_musa","not_applicable",0,"transient",0,0,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5134",69,25,2,5,2,0,0,"bed_and_breakfast","nld","online_travel_agent","ta_to",0,0,0,"e","e",0,"devin_rivera_borrego","not_applicable",0,"transient",1,1,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5135",34.3,25,2,5,1,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"a","a",0,"cynthia_worsley","not_applicable",0,"transient",0,0,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5136",56.83,93,2,5,2,0,0,"breakfast_and_one_other_meal","gbr","online_travel_agent","ta_to",0,0,0,"d","d",0,"charles_najera","not_applicable",0,"transient",0,3,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5137",33.26,43,2,5,2,0,0,"bed_and_breakfast","irl","direct","direct",0,0,0,"a","c",1,"alexander_drake","not_applicable",0,"transient",0,0,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5138",37.8,58,2,5,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","a",1,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5139",50,67,2,6,2,0,0,"bed_and_breakfast","gbr","groups","ta_to",0,0,0,"a","a",4,"trevor_avila","not_applicable",0,"transient",0,0,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5140",88,69,3,7,1,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"d","d",2,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-18,2016.87978142077,0,0,49.4981866136957
"5141",47.55,8,0,1,2,0,0,"bed_and_breakfast","null","online_travel_agent","ta_to",0,0,0,"a","e",0,"charles_najera","not_applicable",0,"transient",0,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5142",56.83,69,0,1,2,0,0,"breakfast_and_one_other_meal","gbr","online_travel_agent","ta_to",1,0,0,"d","d",0,"charles_najera","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5143",108,0,1,1,1,0,0,"bed_and_breakfast","nld","direct","direct",1,0,0,"h","h",1,"not_applicable","not_applicable",0,"transient",1,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5144",71,5,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","d",0,"devin_rivera_borrego","not_applicable",0,"transient",1,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5145",60,1,0,1,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","d",0,"not_applicable","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5146",71,3,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","f",0,"devin_rivera_borrego","not_applicable",0,"transient",1,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5147",63,23,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"e","f",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5148",48,12,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5149",29,12,0,1,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"a","d",0,"richard_buderus","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5150",50,2,0,1,2,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"g","g",0,"not_applicable","peals_llc",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5151",65,7,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","f",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5152",73,5,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"d","f",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5153",48,10,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","h",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5154",65,1,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","c",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5155",86,26,0,1,2,0,0,"breakfast_and_one_other_meal","esp","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5156",34.02,123,0,1,2,0,0,"bed_and_breakfast","pol","direct","direct",0,0,0,"a","d",1,"alexander_drake","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5157",30,3,0,1,1,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"a","e",0,"estela_bonilla","not_applicable",0,"transient_party",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5158",88,35,0,1,2,1,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"g","g",1,"devin_rivera_borrego","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5159",34,3,0,1,2,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"a","f",0,"estela_bonilla","not_applicable",0,"transient_party",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5160",34,3,0,1,2,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"a","f",0,"estela_bonilla","not_applicable",0,"transient_party",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5161",80,2,0,1,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"f","f",0,"alexander_drake","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5162",105,2,1,1,1,0,0,"bed_and_breakfast","deu","online_travel_agent","ta_to",0,0,0,"g","g",1,"devin_rivera_borrego","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5163",37.8,40,1,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5164",54,95,2,1,2,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"a","d",1,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5165",64.4,0,2,1,2,0,0,"breakfast_and_one_other_meal","gbr","offline_travel_agent","ta_to",0,0,0,"a","a",1,"lia_nauth","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5166",35,64,2,2,2,0,0,"bed_and_breakfast","fra","offline_travel_agent","ta_to",0,0,0,"a","d",0,"michael_mcdole","not_applicable",0,"transient",1,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5167",29,64,2,2,2,0,0,"bed_and_breakfast","fra","offline_travel_agent","ta_to",0,0,0,"a","d",0,"michael_mcdole","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5168",64.8,50,2,2,2,0,0,"breakfast_and_one_other_meal","che","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5169",48,24,2,2,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","e",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5170",94.2,36,2,2,1,0,0,"breakfast_and_one_other_meal","irl","direct","direct",0,0,0,"g","g",1,"alexander_drake","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5171",58,33,2,2,2,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5172",29,54,2,3,2,0,0,"bed_and_breakfast","usa","offline_travel_agent","ta_to",0,0,0,"a","d",0,"michael_mcdole","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5173",37.8,47,2,3,2,0,0,"bed_and_breakfast","pol","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5174",37.8,50,2,4,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5175",55.8,61,2,4,1,0,0,"bed_and_breakfast","pol","online_travel_agent","ta_to",0,0,0,"e","e",1,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5176",63,9,2,4,2,0,0,"bed_and_breakfast","nor","online_travel_agent","ta_to",0,0,0,"e","e",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5177",48,16,2,5,2,0,0,"bed_and_breakfast","che","online_travel_agent","ta_to",0,0,0,"a","a",1,"devin_rivera_borrego","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5178",56.6,32,2,5,2,0,0,"breakfast_and_one_other_meal","gbr","offline_travel_agent","ta_to",0,0,0,"a","a",0,"tessa_humann","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5179",67.44,55,2,5,2,0,0,"breakfast_and_one_other_meal","gbr","online_travel_agent","ta_to",0,0,0,"d","d",1,"lia_nauth","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5180",43.2,31,2,5,2,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"a","a",0,"jawaad_el_shahid","not_applicable",0,"transient",0,1,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5181",47.86,4,2,5,2,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"e","e",0,"devin_rivera_borrego","not_applicable",0,"transient",0,3,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5182",67.86,4,2,5,1,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"a","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,3,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5183",52.4,31,2,5,2,0,0,"breakfast_and_one_other_meal","deu","offline_travel_agent","ta_to",0,0,0,"d","d",0,"orlando_abeyta","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5184",26.64,151,2,5,1,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","a",2,"lia_nauth","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5185",30.24,52,2,5,2,0,0,"bed_and_breakfast","swe","online_travel_agent","ta_to",0,0,0,"a","a",0,"lia_nauth","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5186",73.89,23,4,10,2,0,0,"breakfast_and_one_other_meal","deu","offline_travel_agent","ta_to",0,0,0,"e","e",0,"michael_mcdole","not_applicable",0,"transient",0,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5187",27,29,4,10,1,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"a","a",0,"javkhlan_khan","not_applicable",0,"transient",1,0,2016-11-19,2016.8825136612,0,0,47.9551065151925
"5188",52.8,3,1,0,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,1,"a","d",0,"not_applicable","buss_roberts_inc",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5189",80,1,1,0,2,0,0,"bed_and_breakfast","mwi","online_travel_agent","ta_to",0,0,0,"e","f",0,"not_applicable","not_applicable",0,"transient",1,1,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5190",55,0,1,0,1,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","d",0,"not_applicable","not_applicable",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5191",105,0,1,0,2,0,0,"bed_and_breakfast","deu","direct","direct",0,0,0,"h","h",0,"not_applicable","not_applicable",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5192",66,4,1,0,2,0,0,"bed_and_breakfast","bra","direct","direct",0,0,0,"a","d",0,"not_applicable","not_applicable",0,"transient",1,1,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5193",48,20,1,0,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5194",50.98,3,2,1,2,0,0,"bed_and_breakfast","deu","online_travel_agent","ta_to",0,0,0,"a","d",0,"jawaad_el_shahid","not_applicable",0,"transient",0,2,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5195",36,18,2,1,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"a","a",0,"dareyan_manning","not_applicable",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5196",37.8,45,2,2,1,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","a",1,"jawaad_el_shahid","not_applicable",0,"transient",0,1,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5197",48.9,9,2,2,2,0,0,"bed_and_breakfast","deu","offline_travel_agent","ta_to",0,0,0,"a","e",0,"richard_buderus","not_applicable",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5198",28.3,33,2,2,1,0,0,"bed_and_breakfast","irl","online_travel_agent","ta_to",0,0,0,"a","c",0,"charles_najera","not_applicable",0,"transient",0,2,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5199",30.3,33,2,2,1,0,0,"bed_and_breakfast","irl","online_travel_agent","ta_to",0,0,0,"a","c",0,"charles_najera","not_applicable",0,"transient",0,2,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5200",53.84,60,2,3,2,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"a","a",2,"reema_el_tamer","not_applicable",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5201",68.4,18,2,4,2,0,0,"breakfast_and_one_other_meal","deu","offline_travel_agent","ta_to",0,0,0,"e","e",0,"orlando_abeyta","not_applicable",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5202",59.4,47,2,4,2,0,0,"bed_and_breakfast","esp","direct","direct",0,0,0,"f","f",2,"alexander_drake","not_applicable",0,"transient",1,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5203",67.24,133,2,5,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","e",0,"lia_nauth","not_applicable",0,"transient_party",0,2,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5204",36.64,133,2,5,1,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","d",0,"lia_nauth","not_applicable",0,"transient_party",0,1,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5205",46.64,133,2,5,1,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","d",0,"lia_nauth","not_applicable",0,"transient_party",0,1,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5206",54,117,4,7,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5207",54,33,4,9,2,0,0,"breakfast_and_one_other_meal","deu","offline_travel_agent","ta_to",0,0,0,"a","a",0,"ramalaan_al_musa","not_applicable",0,"transient",0,0,2016-11-20,2016.88524590164,0,0,46.6249428301041
"5208",34.4,7,1,0,1,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,3,"a","d",0,"lia_nauth","not_applicable",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5209",36,3,1,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,1,"a","d",0,"not_applicable","washington_inc",0,"transient",1,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5210",27,7,1,3,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,5,"a","a",0,"daifallah_el_sami","not_applicable",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5211",30,4,1,1,2,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",1,0,5,"a","d",0,"javkhlan_khan","not_applicable",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5212",55,0,1,1,1,0,0,"bed_and_breakfast","prt","online_travel_agent","direct",1,0,2,"a","i",2,"devin_rivera_borrego","not_applicable",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5213",33,7,1,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,2,"a","d",0,"not_applicable","perea_inc",0,"transient",1,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5214",56,6,1,3,2,0,0,"bed_and_breakfast","bel","online_travel_agent","ta_to",1,0,1,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,4,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5215",30,4,1,0,1,0,0,"bed_and_breakfast","prt","corporate","ta_to",1,0,2,"a","d",0,"not_applicable","murray_pbc",0,"transient",0,2,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5216",55,0,1,0,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","d",0,"not_applicable","not_applicable",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5217",61,0,1,0,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","d",0,"not_applicable","not_applicable",0,"transient",1,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5218",30,7,1,0,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","d",0,"not_applicable","lee_llc",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5219",60,1,1,0,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5220",69,34,1,1,2,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"e","e",0,"devin_rivera_borrego","not_applicable",0,"transient",1,1,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5221",34,3,1,1,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"a","a",0,"kayce_brown","not_applicable",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5222",84.12,51,1,3,2,2,0,"bed_and_breakfast","irl","online_travel_agent","ta_to",0,0,0,"c","c",2,"jawaad_el_shahid","not_applicable",0,"transient",0,1,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5223",60,10,1,3,2,0,0,"breakfast_and_one_other_meal","irl","offline_travel_agent","ta_to",0,0,0,"a","a",0,"ramalaan_al_musa","not_applicable",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5224",37.8,47,1,4,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",3,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5225",37.8,45,1,4,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"jawaad_el_shahid","not_applicable",0,"transient",0,1,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5226",29,9,1,5,2,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"a","a",0,"richard_buderus","not_applicable",0,"transient",1,1,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5227",74.88,34,1,5,2,0,0,"breakfast_and_one_other_meal","esp","direct","direct",0,0,0,"a","a",0,"alexander_drake","not_applicable",0,"transient",1,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5228",62,23,1,5,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",1,1,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5229",63,11,2,5,1,0,0,"bed_and_breakfast","deu","online_travel_agent","ta_to",0,0,0,"e","e",1,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2016-11-21,2016.88797814208,0,0,45.7422797582998
"5230",19.35,115,2,5,1,0,0,"bed_and_breakfast","deu","offline_travel_agent","ta_to",0,0,0,"a","a",0,"karli_vasquez","not_applicable",0,"transient",0,0,2016-11-21,2016.88797814208,0,0,45.7422797582998
